mnis_id,given_name,family_name,display_name,party_mnis_id,party_name,party_membership_start_date,party_membership_end_date
924,Colin,Moynihan,Lord Moynihan,4,Conservative,1997-04-30,
1285,William,Mudd,David Mudd,4,Conservative,1900-01-01,
414,George,Mudie,Mr George Mudie,15,Labour,1992-04-09,2015-03-30
1540,Gregory,Mulholland,Greg Mulholland,17,Liberal Democrat,2005-05-05,2017-05-03
4860,Kieran,Mullan,Dr Kieran Mullan,4,Conservative,2019-12-12,
2977,Frederick,Mulley,Lord Mulley,15,Labour,1900-01-01,
527,Christopher,Mullin,Mr Chris Mullin,15,Labour,1987-06-11,
4468,William Arthur Roger,Mullin,Roger Mullin,29,Scottish National Party,2015-05-07,2017-05-03
4867,Holly,Mumby-Croft,Holly Mumby-Croft,4,Conservative,2019-12-12,2024-05-30
1512,David,Mundell,David Mundell,4,Conservative,2005-05-05,
1448,Margaret,Munn,Meg Munn,15,Labour,2001-06-07,2015-03-30
4089,Tessa,Munt,Tessa Munt,17,Liberal Democrat,2010-05-06,
1369,Christopher,Murphy,Christopher Murphy,4,Conservative,1900-01-01,
546,Paul,Murphy,Lord Murphy of Torfaen,15,Labour,1987-06-11,
595,James,Murphy,Mr Jim Murphy,15,Labour,1997-05-01,2015-03-30
516,Denis,Murphy,Mr Denis Murphy,15,Labour,1997-05-01,
1595,Conor,Murphy,Conor Murphy,30,Sinn Féin,2005-05-05,2015-03-30
1679,Ronald,Murray,Ronald Murray,15,Labour,1900-01-01,
3966,Ian,Murray,Ian Murray,15,Labour,2010-05-06,
4100,Sheryll,Murray,Mrs Sheryll Murray,4,Conservative,2010-05-06,2024-05-30
4797,James,Murray,James Murray,15,Labour,2019-12-12,
1466,Andrew,Murrison,Dr Andrew Murrison,4,Conservative,2001-06-07,
1325,David,Myles,David Myles,4,Conservative,1900-01-01,
4082,Lisa,Nandy,Lisa Nandy,15,Labour,2010-05-06,
3909,Pamela,Nash,Pamela Nash,15,Labour,2010-05-06,
216,John,Naysmith,Dr Doug Naysmith,15,Labour,1997-05-01,
1279,Gerrard,Neale,Sir Gerry Neale,4,Conservative,1900-01-01,
1271,Richard,Needham,Sir Richard Needham,4,Conservative,1979-05-03,
1601,Robert,Neill,Sir Robert Neill,4,Conservative,2006-06-29,2024-05-30
1199,David,Nellist,Mr Dave Nellist,10,Independent Labour,1991-09-25,
1114,Richard,Nelson,Anthony Nelson,4,Conservative,1974-10-10,
1257,Michael,Neubert,Sir Michael Neubert,4,Conservative,1974-02-28,
1323,Arthur,Newens,Stan Newens,15,Labour,1900-01-01,
4420,Gavin,Newlands,Gavin Newlands,29,Scottish National Party,2015-05-07,2024-05-30
1488,Brooks,Newmark,Mr Brooks Newmark,4,Conservative,2005-05-05,2015-03-30
925,Antony,Newton,Lord Newton of Braintree,4,Conservative,1997-10-31,2012-03-25
4071,Sarah,Newton,Sarah Newton,4,Conservative,2010-05-06,2019-11-06
235,Patrick,Nicholls,Mr Patrick Nicholls,4,Conservative,1983-06-09,
4799,Charlotte,Nichols,Charlotte Nichols,15,Labour,2019-12-12,
1151,James,Nicholson,James Nicholson,38,Ulster Unionist Party,1983-06-09,
1261,David,Nicholson,David Nicholson,4,Conservative,1987-06-11,
1164,Emma,Nicholson,Baroness Nicholson of Winterbourne,17,Liberal Democrat,1997-11-03,2016-07-05
1164,Emma,Nicholson,Baroness Nicholson of Winterbourne,49,Non-affiliated,2016-07-05,2016-09-12
1164,Emma,Nicholson,Baroness Nicholson of Winterbourne,4,Conservative,2016-09-12,
4851,Lia,Nici-Townend,Lia Nici,4,Conservative,2019-12-12,2024-05-30
4415,John,Nicolson,John Nicolson,29,Scottish National Party,2015-05-07,2024-05-30
4048,Caroline,Nokes,Caroline Nokes,4,Conservative,2010-05-06,
4048,Caroline,Nokes,Caroline Nokes,8,Independent,2019-09-03,
4048,Caroline,Nokes,Caroline Nokes,4,Conservative,2019-10-30,
92,Archibald,Norman,Mr Archie Norman,4,Conservative,1997-05-01,
3991,Alexander,Norman,Jesse Norman,4,Conservative,2010-05-06,
1302,Tom,Normanton,Sir Tom Normanton,4,Conservative,1900-01-01,
707,Steven,Norris,Steven Norris,4,Conservative,1983-06-09,
221,Dan,Norris,Dan Norris,15,Labour,1997-05-01,
4641,Alexander,Norris,Alex Norris,15,Labour,2017-06-08,
926,John,Nott,Sir John Nott,4,Conservative,1966-03-31,
4140,David,Nuttall,Mr David Nuttall,4,Conservative,2010-05-06,2017-05-03
911,Oswald,O'Brien,Ossie O'Brien,15,Labour,1900-01-01,
419,William,O'Brien,Sir Bill O'Brien,15,Labour,1983-06-09,
290,Michael,O'Brien,Mr Mike O'Brien,15,Labour,1992-04-09,
427,Stephen,O'Brien,Mr Stephen O'Brien,4,Conservative,1999-07-22,2015-03-30
4679,Neil,O'Brien,Neil O'Brien,4,Conservative,2017-06-08,
3964,Fiona,O'Donnell,Fiona O'Donnell,15,Labour,2010-05-06,2015-03-30
482,Edward,O'Hara,Mr Edward O'Hara,15,Labour,1990-09-27,
4371,Brendan,O'Hara,Brendan O'Hara,29,Scottish National Party,2015-05-07,
4661,Jared,O'Mara,Jared O'Mara,15,Labour,2017-06-08,2017-10-25
4661,Jared,O'Mara,Jared O'Mara,8,Independent,2017-10-25,2018-07-03
4661,Jared,O'Mara,Jared O'Mara,15,Labour,2018-07-03,2018-07-12
4661,Jared,O'Mara,Jared O'Mara,8,Independent,2018-07-12,2019-11-06
629,Martin,O'Neill,Lord O'Neill of Clackmannan,15,Labour,1979-05-03,2013-06-10
629,Martin,O'Neill,Lord O'Neill of Clackmannan,49,Non-affiliated,2013-06-11,2014-01-07
629,Martin,O'Neill,Lord O'Neill of Clackmannan,15,Labour,2014-01-08,2020-08-26
1243,Gordon,Oakes,Gordon Oakes,15,Labour,1900-01-01,
63,Mark,Oaten,Mr Mark Oaten,17,Liberal Democrat,1997-05-01,
4006,Matthew,Offord,Dr Matthew Offord,4,Conservative,2010-05-06,2024-05-30
4141,Eric,Ollerenshaw,Eric Ollerenshaw,4,Conservative,2010-05-06,2015-03-30
291,William,Olner,Mr Bill Olner,15,Labour,1992-04-09,
4591,Sarah,Olney,Sarah Olney,17,Liberal Democrat,2016-12-01,
4629,Fiona,Onasanya,Fiona Onasanya,15,Labour,2017-06-08,2018-12-19
4629,Fiona,Onasanya,Fiona Onasanya,8,Independent,2018-12-20,
4464,Melanie,Onn,Melanie Onn,15,Labour,2015-05-07,
3202,Cranley,Onslow,Lord Onslow of Woking,4,Conservative,1900-01-01,
4124,Chinyelu,Onwurah,Chi Onwurah,15,Labour,2010-05-06,
928,Phillip,Oppenheim,Hon Phillip Oppenheim,4,Conservative,1900-01-01,
3210,Sally,Oppenheim-Barnes,Baroness Oppenheim-Barnes,4,Conservative,1989-02-09,2019-02-25
4142,Guy,Opperman,Guy Opperman,4,Conservative,2010-05-06,2024-05-30
4820,Abena,Oppong-Asare,Ms Abena Oppong-Asare,15,Labour,2019-12-12,
250,Diana,Organ,Diana Organ,15,Labour,1997-05-01,
3206,Stanley,Orme,Lord Orme,15,Labour,1997-11-04,2005-04-28
4515,Kate,Osamor,Kate Osamor,15,Labour,2015-05-07,
4515,Kate,Osamor,Kate Osamor,8,Independent,2024-01-28,2024-05-08
4515,Kate,Osamor,Kate Osamor,15,Labour,2024-05-08,
930,John,Osborn,Sir John Osborn,4,Conservative,1900-01-01,
576,Sandra,Osborne,Sandra Osborne,15,Labour,1997-05-01,2015-03-30
1458,George,Osborne,Mr George Osborne,4,Conservative,2001-06-07,2017-05-03
4783,Katharine,Osborne,Kate Osborne,15,Labour,2019-12-12,
4413,Kirsten,Oswald,Kirsten Oswald,29,Scottish National Party,2015-05-07,2024-05-30
157,Richard,Ottaway,Sir Richard Ottaway,4,Conservative,1983-06-09,2015-03-30
1680,John,Ovenden,John Ovenden,15,Labour,1900-01-01,
4779,Taiwo,Owatemi,Taiwo Owatemi,15,Labour,2019-12-12,
992,David,Owen,Lord Owen,6,Crossbench,1992-06-30,2014-03-03
1474,Albert,Owen,Albert Owen,15,Labour,2001-06-07,2019-11-06
992,David,Owen,Lord Owen,53,Independent Social Democrat,2014-03-03,2024-08-13
4777,Sarah,Owen,Sarah Owen,15,Labour,2019-12-12,
1115,Rodney,Page,Sir Graham Page,4,Conservative,1953-11-12,
70,Richard,Page,Mr Richard Page,4,Conservative,1976-11-04,
124,James,Paice,Sir James Paice,4,Conservative,1987-06-11,2015-03-30
4149,Ian,Paisley,Lord Bannside,7,Democratic Unionist Party,1971-10-30,2014-09-12
4129,Ian,Paisley,Ian Paisley,7,Democratic Unionist Party,2010-05-06,2018-07-24
4129,Ian,Paisley,Ian Paisley,8,Independent,2018-07-24,2018-09-18
4129,Ian,Paisley,Ian Paisley,7,Democratic Unionist Party,2018-09-18,2024-05-30
1175,Arthur,Palmer,Arthur Palmer,15,Labour,1945-07-05,
359,Nicholas,Palmer,Dr Nick Palmer,15,Labour,1997-05-01,
1681,John,Pardoe,John Pardoe,16,Liberal,1900-01-01,
4072,Neil,Parish,Neil Parish,4,Conservative,2010-05-06,2022-05-04
1306,George,Park,George Park,15,Labour,1900-01-01,
1174,Herbert,Parker,John Parker,15,Labour,1900-01-01,
931,Cecil,Parkinson,Lord Parkinson,4,Conservative,1992-06-29,2015-09-14
932,Matthew,Parris,Matthew Parris,4,Conservative,1900-01-01,
1248,Robert,Parry,Robert Parry,15,Labour,1970-06-18,
701,Terry,Patchett,Terry Patchett,15,Labour,1983-06-09,
4066,Priti,Patel,Priti Patel,4,Conservative,2010-05-06,
274,Owen,Paterson,Mr Owen Paterson,4,Conservative,1997-05-01,2021-11-05
4392,Steven,Paterson,Steven Paterson,29,Scottish National Party,2015-05-07,2017-05-03
933,Cyril,Patnick,Sir Irvine Patnick,4,Conservative,1900-01-01,2012-12-30
1137,John,Patten,Lord Patten,4,Conservative,1997-06-17,
1136,Christopher,Patten,Lord Patten of Barnes,4,Conservative,2005-01-11,2011-03-20
1136,Christopher,Patten,Lord Patten of Barnes,6,Crossbench,2011-03-21,2014-09-24
1136,Christopher,Patten,Lord Patten of Barnes,4,Conservative,2014-09-24,
1230,Geoffrey,Pattie,Sir Geoffrey Pattie,4,Conservative,1900-01-01,
1176,Laurence,Pavitt,Laurie Pavitt,15,Labour,1959-10-08,
1258,James,Pawsey,James Pawsey,4,Conservative,1979-05-03,
4052,Mark,Pawsey,Mark Pawsey,4,Conservative,2010-05-06,2024-05-30
1197,Elizabeth,Peacock,Mrs Elizabeth Peacock,4,Conservative,1900-01-01,
4607,Stephanie,Peacock,Stephanie Peacock,15,Labour,2017-06-08,
4003,Teresa,Pearce,Teresa Pearce,15,Labour,2010-05-06,2019-11-06
310,Ian,Pearson,Ian Pearson,15,Labour,1994-12-15,
1505,Andrew,Pelling,Mr Andrew Pelling,4,Conservative,2005-05-05,2007-09-26
1505,Andrew,Pelling,Mr Andrew Pelling,9,Independent Conservative,2007-09-26,2008-07-31
1505,Andrew,Pelling,Mr Andrew Pelling,8,Independent,2008-07-31,
457,Thomas,Pendry,Lord Pendry,15,Labour,1970-06-18,
457,Thomas,Pendry,Lord Pendry,49,Non-affiliated,2022-04-07,2022-12-20
457,Thomas,Pendry,Lord Pendry,15,Labour,2022-12-20,2023-02-26
1367,David,Penhaligon,David Penhaligon,16,Liberal,1900-01-01,
1528,Michael,Penning,Sir Mike Penning,4,Conservative,2005-05-05,2024-05-30
4520,Matthew,Pennycook,Matthew Pennycook,15,Labour,2015-05-07,
1584,John,Penrose,John Penrose,4,Conservative,2005-05-05,2024-05-30
1355,Walter,Percival,Sir Ian Percival,4,Conservative,1900-01-01,
3939,Andrew,Percy,Andrew Percy,4,Conservative,2010-05-06,2024-05-30
183,Linda,Perham,Linda Perham,15,Labour,1997-05-01,
3952,Matthew,Perkins,Mr Toby Perkins,15,Labour,2010-05-06,
3974,Claire,Perry,Claire Perry,4,Conservative,2010-05-06,2019-11-06
3162,John,Peyton,Lord Peyton of Yeovil,4,Conservative,1900-01-01,
4054,Stephen,Phillips,Stephen Phillips,4,Conservative,2010-05-06,2016-11-04
4370,Jessica,Phillips,Jess Phillips,15,Labour,2015-05-07,
4046,Bridget,Phillipson,Bridget Phillipson,15,Labour,2010-05-06,
4503,Chris,Philp,Chris Philp,4,Conservative,2015-05-07,
33,Eric,Pickles,Lord Pickles,4,Conservative,1992-04-09,
477,Colin,Pickthall,Mr Colin Pickthall,15,Labour,1992-04-09,
4665,Laura,Pidcock,Laura Pidcock,15,Labour,2017-06-08,2019-11-06
466,Peter,Pike,Mr Peter Pike,15,Labour,1983-06-09,
4075,Christopher,Pincher,Christopher Pincher,4,Conservative,2010-05-06,
4075,Christopher,Pincher,Christopher Pincher,8,Independent,2022-07-01,2023-09-07
1347,Ralph,Pink,Bonner Pink,4,Conservative,1900-01-01,
1375,William,Pitt,Bill Pitt,16,Liberal,1981-10-22,
294,James,Plaskitt,Mr James Plaskitt,15,Labour,1997-05-01,
4673,Joanne,Platt,Jo Platt,15,Labour,2017-06-08,
4132,Richard,Plunkett-Ernle-Erle-Drax,Richard Drax,4,Conservative,2010-05-06,2024-05-30
71,Kerry,Pollard,Mr Kerry Pollard,15,Labour,1997-05-01,
4682,Luke,Pollard,Luke Pollard,15,Labour,2017-06-08,
84,Christopher,Pond,Mr Chris Pond,15,Labour,1997-05-01,
469,Gregory,Pope,Mr Greg Pope,15,Labour,1992-04-09,
1268,David,Porter,David Porter,4,Conservative,1900-01-01,
187,Michael,Portillo,Mr Michael Portillo,4,Conservative,1984-12-13,
3932,Daniel,Poulter,Dr Dan Poulter,4,Conservative,2010-05-06,
3932,Daniel,Poulter,Dr Dan Poulter,15,Labour,2024-04-27,2024-05-30
161,Stephen,Pound,Stephen Pound,15,Labour,1997-05-01,2019-11-06
1233,William,Powell,William Powell,4,Conservative,1900-01-01,
555,Raymond,Powell,Sir Raymond Powell,15,Labour,1979-05-03,
4263,Lucy,Powell,Lucy Powell,15,Labour,2012-11-15,
1377,John,Powley,John Powley,4,Conservative,1900-01-01,
3261,Reginald,Prentice,Lord Prentice,4,Conservative,1992-02-12,2001-01-18
472,Gordon,Prentice,Mr Gordon Prentice,15,Labour,1992-04-09,
191,Bridget,Prentice,Bridget Prentice,15,Labour,1992-04-09,
4401,Victoria,Prentis,Victoria Prentis,4,Conservative,2015-05-07,2024-05-30
374,John,Prescott,Lord Prescott,15,Labour,1970-06-18,2024-07-09
1337,Christopher,Price,Christopher Price,15,Labour,1900-01-01,
1283,David,Price,Sir David Price,4,Conservative,1900-01-01,
1401,Adam,Price,Adam Price,22,Plaid Cymru,2001-06-07,
217,Dawn,Primarolo,Baroness Primarolo,15,Labour,1987-06-11,
1104,James,Prior,Lord Prior,4,Conservative,1987-10-14,2016-12-12
127,David,Prior,Lord Prior of Brampton,4,Conservative,1997-05-01,2018-10-05
127,David,Prior,Lord Prior of Brampton,49,Non-affiliated,2018-10-04,
1424,Michael,Prisk,Mr Mark Prisk,4,Conservative,2001-06-07,2019-11-06
1576,Mark,Pritchard,Mark Pritchard,4,Conservative,2005-05-05,
1343,Keith,Proctor,Harvey Proctor,4,Conservative,1900-01-01,
80,Gwynfor,Prosser,Gwyn Prosser,15,Labour,1997-05-01,
1683,Wilfred,Proudfoot,Wilfred Proudfoot,4,Conservative,1900-01-01,
1454,John,Pugh,John Pugh,17,Liberal Democrat,2001-06-07,2017-05-03
321,Kenneth,Purchase,Mr Ken Purchase,15,Labour,1992-04-09,
1455,James,Purnell,James Purnell,15,Labour,2001-06-07,
4369,Thomas,Pursglove,Tom Pursglove,4,Conservative,2015-05-07,2024-05-30
3257,Francis,Pym,Lord Pym,4,Conservative,1987-10-28,2008-03-07
518,Joyce,Quin,Baroness Quin,15,Labour,1987-06-11,2024-12-19
4507,Jeremy,Quin,Sir Jeremy Quin,4,Conservative,2015-05-07,2024-05-30
4423,William,Quince,Will Quince,4,Conservative,2015-05-07,2024-05-30
381,Lawrence,Quinn,Lawrie Quinn,15,Labour,1997-05-01,
3924,Yasmin,Qureshi,Yasmin Qureshi,15,Labour,2010-05-06,
4007,Dominic,Raab,Dominic Raab,4,Conservative,2010-05-06,2024-05-30
1193,Denys,Race,Dr Reg Race,15,Labour,1979-05-03,
510,Giles,Radice,Lord Radice,15,Labour,1973-03-01,2022-08-01
1280,Keith,Raffan,Keith Raffan,17,Liberal Democrat,1999-05-06,
935,Timothy,Raison,Sir Timothy Raison,4,Conservative,1900-01-01,
37,William,Rammell,Bill Rammell,15,Labour,1997-05-01,
1684,James,Ramsden,James Ramsden,4,Conservative,1900-01-01,
209,Alexander,Randall,Lord Randall of Uxbridge,4,Conservative,1997-07-31,
1152,Stuart,Randall,Lord Randall of St Budeaux,15,Labour,1997-09-25,2012-08-11
4845,Thomas,Randall,Tom Randall,4,Conservative,2019-12-12,2024-05-30
58,Sydney,Rapson,Syd Rapson,15,Labour,1997-05-01,
4670,Mian,Rashid,Faisal Rashid,15,Labour,2017-06-08,2019-11-06
1247,John,Rathbone,Tim Rathbone,4,Conservative,1900-01-01,
4356,Angela,Rayner,Angela Rayner,15,Labour,2015-05-07,
171,Wyvill,Raynsford,Mr Nick Raynsford,15,Labour,1986-04-10,2015-03-30
4049,Mark,Reckless,Mark Reckless,4,Conservative,2010-05-06,2014-09-30
4049,Mark,Reckless,Mark Reckless,35,UK Independence Party,2014-09-27,2015-03-30
1153,Martin,Redmond,Martin Redmond,15,Labour,1983-06-09,
14,John,Redwood,Sir John Redwood,4,Conservative,1987-06-11,2024-05-30
1685,David,Reed,David Reed,15,Labour,1900-01-01,
1686,Laurance,Reed,Laurance Reed,4,Conservative,1900-01-01,
341,Andrew,Reed,Mr Andy Reed,15,Labour,1997-05-01,
1503,Jamieson,Reed,Mr Jamie Reed,15,Labour,2005-05-05,2017-01-23
4268,Steven,Reed,Steve Reed,15,Labour,2012-11-29,
936,Merlyn,Rees,Merlyn Rees,15,Labour,1963-06-20,2006-01-05
3270,Peter,Rees,Lord Rees,4,Conservative,1987-11-24,2008-11-30
4525,Christina,Rees,Christina Rees,15,Labour,2015-05-07,
4525,Christina,Rees,Christina Rees,8,Independent,2022-10-13,
4525,Christina,Rees,Christina Rees,15,Labour,2024-01-31,2024-05-30
1362,William,Rees-Davies,William Rees-Davies,4,Conservative,1900-01-01,
4099,Jacob,Rees-Mogg,Sir Jacob Rees-Mogg,4,Conservative,2010-05-06,2024-05-30
3978,Simon,Reevell,Simon Reevell,4,Conservative,2010-05-06,2015-03-30
4031,Rachel,Reeves,Rachel Reeves,15,Labour,2010-05-06,
4620,Eleanor,Reeves,Ellie Reeves,15,Labour,2017-06-08,
1687,George,Reid,George Reid,29,Scottish National Party,1900-01-01,
617,John,Reid,Lord Reid of Cardowan,15,Labour,1987-06-11,
1385,Alan,Reid,Mr Alan Reid,17,Liberal Democrat,2001-06-07,2015-03-30
9,David,Rendel,Mr David Rendel,17,Liberal Democrat,1993-05-06,
1600,William,Rennie,Willie Rennie,17,Liberal Democrat,2006-02-09,
937,Ronald,Renton,Lord Renton of Mount Harry,4,Conservative,1997-06-09,2016-04-14
4077,Emma,Reynolds,Emma Reynolds,15,Labour,2010-05-06,
4119,Jonathan,Reynolds,Jonathan Reynolds,15,Labour,2010-05-06,
938,Robert,Rhodes James,Sir Robert Rhodes James,4,Conservative,1900-01-01,
4764,Bellavia,Ribeiro-Addy,Bell Ribeiro-Addy,15,Labour,2019-12-12,
1688,Ivor,Richard,Lord Richard,15,Labour,1990-05-14,2018-03-18
1477,Roderick,Richards,Rod Richards,9,Independent Conservative,1999-12-01,
4868,Nicola,Richards,Nicola Richards,4,Conservative,2019-12-12,2024-05-30
687,Josephine,Richardson,Jo Richardson,15,Labour,1900-01-01,
4840,Angela,Richardson,Angela Richardson,4,Conservative,2019-12-12,2024-05-30
939,Graham,Riddick,Graham Riddick,4,Conservative,1900-01-01,
1304,Nicholas,Ridley,Nicholas Ridley,4,Conservative,1900-01-01,
1287,Julian,Ridsdale,Sir Julian Ridsdale,4,Conservative,1900-01-01,
1191,Malcolm,Rifkind,Sir Malcolm Rifkind,4,Conservative,1974-02-28,2015-02-23
1191,Malcolm,Rifkind,Sir Malcolm Rifkind,8,Independent,2015-02-23,2015-03-30
4457,Marie,Rimmer,Ms Marie Rimmer,15,Labour,2015-05-07,
1525,Linda,Riordan,Mrs Linda Riordan,15,Labour,2005-05-05,2015-03-30
1327,Aubrey,Rippon,Geoffrey Rippon,4,Conservative,1900-01-01,
4130,Margaret,Ritchie,Baroness Ritchie of Downpatrick,31,Social Democratic & Labour Party,2010-05-06,2017-05-03
4130,Margaret,Ritchie,Baroness Ritchie of Downpatrick,49,Non-affiliated,2019-10-16,
4130,Margaret,Ritchie,Baroness Ritchie of Downpatrick,15,Labour,2021-10-20,
334,Andrew,Robathan,Lord Robathan,4,Conservative,1992-04-09,
1321,Ernest,Roberts,Ernie Roberts,15,Labour,1900-01-01,
1185,Gwilym,Roberts,Gwilym Roberts,15,Labour,1900-01-01,
1346,Albert,Roberts,Albert Roberts,15,Labour,1900-01-01,
715,Allan,Roberts,Allan Roberts,15,Labour,1900-01-01,
1035,Michael,Roberts,Michael Roberts,4,Conservative,1970-06-18,
1232,Ieuan,Roberts,Lord Roberts of Conwy,4,Conservative,1997-10-01,2013-12-14
4521,Elizabeth,Roberts,Liz Saville Roberts,22,Plaid Cymru,2015-05-07,
4810,Robert,Roberts,Mr Rob Roberts,4,Conservative,2019-12-12,
4810,Robert,Roberts,Mr Rob Roberts,8,Independent,2021-05-25,2024-05-30
253,Laurence,Robertson,Mr Laurence Robertson,4,Conservative,1997-05-01,2024-05-30
672,George,Robertson,Lord Robertson of Port Ellen,6,Crossbench,1999-08-24,2004-01-28
605,John,Robertson,John Robertson,15,Labour,2000-09-23,2015-03-30
1415,Hugh,Robertson,Sir Hugh Robertson,4,Conservative,2001-06-07,2015-03-30
1433,Angus,Robertson,Angus Robertson,29,Scottish National Party,2001-06-07,2017-05-03
672,George,Robertson,Lord Robertson of Port Ellen,15,Labour,2004-01-29,
307,Geoffrey,Robinson,Mr Geoffrey Robinson,15,Labour,1976-03-04,2019-11-06
642,Peter,Robinson,Mr Peter Robinson,7,Democratic Unionist Party,1979-05-03,
1154,Mark,Robinson,Mark Robinson,4,Conservative,1983-06-09,
1456,Iris,Robinson,Mrs Iris Robinson,7,Democratic Unionist Party,2001-06-07,
1456,Iris,Robinson,Mrs Iris Robinson,8,Independent,2010-01-09,
4406,Mary,Robinson,Mary Robinson,4,Conservative,2015-05-07,2024-05-30
4360,Gavin,Robinson,Gavin Robinson,7,Democratic Unionist Party,2015-05-07,
182,Barbara,Roche,Mrs Barbara Roche,15,Labour,1992-04-09,
4654,Mathew,Rodda,Matt Rodda,15,Labour,2017-06-08,
1689,Caerwyn,Roderick,Caerwyn Roderick,15,Labour,1927-07-15,2011-10-16
940,William,Rodgers,Lord Rodgers of Quarry Bank,17,Liberal Democrat,1992-02-12,2023-12-12
64,Marion,Roe,Dame Marion Roe,4,Conservative,1983-06-09,
1690,Roy,Roebuck,Roy Roebuck,15,Labour,1900-01-01,
557,Allan,Rogers,Mr Allan Rogers,15,Labour,1983-06-09,
1504,Daniel,Rogerson,Dan Rogerson,17,Liberal Democrat,2005-05-05,2015-03-30
302,Jeffrey,Rooker,Lord Rooker,15,Labour,1974-02-28,2009-10-13
302,Jeffrey,Rooker,Lord Rooker,43,Labour Independent,2009-10-14,2013-07-16
302,Jeffrey,Rooker,Lord Rooker,15,Labour,2013-07-17,
402,Terence,Rooney,Mr Terry Rooney,15,Labour,1990-11-08,
1316,John,Roper,Lord Roper,17,Liberal Democrat,2000-05-12,2008-12-02
1316,John,Roper,Lord Roper,49,Non-affiliated,2008-12-03,2012-05-08
1316,John,Roper,Lord Roper,49,Non-affiliated,2008-12-03,2012-05-08
1316,John,Roper,Lord Roper,17,Liberal Democrat,2008-12-03,2012-05-08
1316,John,Roper,Lord Roper,17,Liberal Democrat,2012-05-09,2015-05-23
1691,Paul,Rose,Paul Rose,15,Labour,1900-01-01,
1447,Andrew,Rosindell,Andrew Rosindell,4,Conservative,2001-06-07,
647,William,Ross,Mr William Ross,38,Ulster Unionist Party,1974-02-28,
590,Ernest,Ross,Mr Ernie Ross,15,Labour,1979-05-03,
4627,Douglas,Ross,Douglas Ross,4,Conservative,2017-06-08,2024-05-30
941,Hugh,Rossi,Sir Hugh Rossi,4,Conservative,1900-01-01,
1284,Peter,Rost,Peter Rost,4,Conservative,1900-01-01,
4035,Steve,Rotheram,Steve Rotheram,15,Labour,2010-05-06,2017-05-03
81,Andrew,Rowe,Mr Andrew Rowe,4,Conservative,1983-06-09,2001-06-07
1558,Paul,Rowen,Paul Rowen,17,Liberal Democrat,2005-05-05,
554,Edward,Rowlands,Lord Rowlands,15,Labour,1966-03-31,
4628,Danielle,Rowley,Danielle Rowley,15,Labour,2017-06-08,2019-11-06
4652,Lee,Rowley,Lee Rowley,4,Conservative,2017-06-08,2024-05-30
626,Frank,Roy,Mr Frank Roy,15,Labour,1997-05-01,2015-03-30
1608,Lindsay,Roy,Lindsay Roy,15,Labour,2008-11-06,2015-03-30
942,Anthony,Royle,Sir Anthony Royle,4,Conservative,1900-01-01,
534,Christopher,Ruane,Chris Ruane,15,Labour,1997-05-01,2019-11-06
3983,Amber,Rudd,Amber Rudd,4,Conservative,2010-05-06,
3983,Amber,Rudd,Amber Rudd,8,Independent,2019-09-07,2019-11-06
190,Joan,Ruddock,Dame Joan Ruddock,15,Labour,1987-06-11,2015-03-30
133,David,Ruffley,Mr David Ruffley,4,Conservative,1997-05-01,2015-03-30
424,Christine,Russell,Christine Russell,15,Labour,1997-05-01,
35,Robert,Russell,Sir Bob Russell,17,Liberal Democrat,1997-05-01,2015-03-30
4812,Dean,Russell,Dean Russell,4,Conservative,2019-12-12,2024-05-30
996,David,Russell-Johnston,Sir Russell Johnston,17,Liberal Democrat,1988-05-08,2008-07-27
4615,Lloyd,Russell-Moyle,Lloyd Russell-Moyle,15,Labour,2017-06-08,2024-05-30
4033,David,Rutley,David Rutley,4,Conservative,2010-05-06,2024-05-30
166,Joan,Ryan,Joan Ryan,15,Labour,1997-05-01,2019-02-19
166,Joan,Ryan,Joan Ryan,8,Independent,2019-02-19,2019-04-18
166,Joan,Ryan,Joan Ryan,1007,Change UK - The Independent Group,2019-04-18,2019-07-05
166,Joan,Ryan,Joan Ryan,1004,The Independent Group for Change,2019-04-18,
166,Joan,Ryan,Joan Ryan,1004,The Independent Group for Change,2019-07-05,2019-11-06
1250,Richard,Ryder,Lord Ryder of Wensum,4,Conservative,1997-11-22,2004-02-02
1250,Richard,Ryder,Lord Ryder of Wensum,6,Crossbench,2004-02-03,2008-02-05
1250,Richard,Ryder,Lord Ryder of Wensum,4,Conservative,2008-02-06,2021-04-12
1374,John,Ryman,John Ryman,10,Independent Labour,1987-01-31,
943,Timothy,Sainsbury,Sir Tim Sainsbury,4,Conservative,1900-01-01,
577,Alexander,Salmond,Alex Salmond,29,Scottish National Party,1987-06-11,2017-05-03
11,Martin,Salter,Martin Salter,15,Labour,1997-05-01,
4760,Gary,Sambrook,Gary Sambrook,4,Conservative,2019-12-12,2024-05-30
237,Adrian,Sanders,Mr Adrian Sanders,17,Liberal Democrat,1997-05-01,2015-03-30
4094,Laura,Sandys,Laura Sandys,4,Conservative,2010-05-06,2015-03-30
608,Mohammad,Sarwar,Mr Mohammad Sarwar,15,Labour,1999-03-01,
3981,Anas,Sarwar,Anas Sarwar,15,Labour,2010-05-06,2015-03-30
571,Malcolm,Savidge,Mr Malcolm Savidge,15,Labour,1997-05-01,
353,Philip,Sawford,Phil Sawford,15,Labour,1997-05-01,
4265,Andrew,Sawford,Andy Sawford,15,Labour,2012-11-15,2015-03-30
